tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
,Australian Open,Hard,0,,2025-01-13,0,126128,0,,Roman Safiullin,,0,,0,106423,0,,Thanasi Kokkinakis,,0,,0,6-3 3-6 3-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,823,71,766
,Australian Open,Hard,0,,2025-01-13,0,209070,0,,Arthur Cazaux,,0,,0,202104,0,,Sebastian Baez,,0,,0,6-3 5-7 3-6 6-0 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,732,28,1690
,Australian Open,Hard,0,,2025-01-13,0,144826,0,,Aziz Dougaz,,0,,0,132399,0,,Yasuo Nishioka,,0,,0,6-3 4-6 6-7 3-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,254,65,807
,Australian Open,Hard,0,,2025-01-13,0,200624,0,,Sebastian Korda,,0,,0,147680,0,,Ladislav Klein,,0,,0,6-3 0-6 6-3 7-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2065,144,405
,Australian Open,Hard,0,,2025-01-13,0,200303,0,,Pavel Kotov,,0,,0,210262,0,,Jaime Faria,,0,,0,1-6 1-6 5-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,612,125,481
,Australian Open,Hard,0,,2025-01-13,0,200000,0,,Felix Auger Aliassime,,0,,0,105526,0,,Jan Lennard Struff,,0,,0,6-3 6-0 4-6 6-1,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1905,43,1240
,Australian Open,Hard,0,,2025-01-13,0,207686,0,,Alexander Shevchenko,,0,,0,207989,0,,Carlos Alcaraz,,0,,0,1-6 5-7 1-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,743,3,7010
,Australian Open,Hard,0,,2025-01-13,0,104925,0,,Novak Djokovic,,0,,0,210460,0,,Nishesh Basavareddy,,0,,0,4-6 6-3 6-4 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3900,107,566
,Australian Open,Hard,0,,2025-01-13,0,105676,0,,David Goffin,,0,,0,126127,0,,Benjamin Bonzi,,0,,0,1-6 2-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1029,64,819
,Australian Open,Hard,0,,2025-01-13,0,126205,0,,Tommy Paul,,0,,0,100099,0,,Thomaz Koch,,0,,0,6-2 3-6 6-1 6-7 7-5,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3195,70,770
,Australian Open,Hard,0,,2025-01-14,0,111815,0,,Cameron Norrie,,0,,0,126610,0,,Matteo Berrettini,,0,,0,7-6 4-6 1-6 3-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1082,34,1380
,Australian Open,Hard,0,,2025-01-14,0,200175,0,,Miomir Kecmanovic,,0,,0,105583,0,,Dusan Lajovic,,0,,0,7-5 3-6 6-3 3-6 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1096,80,717
,Australian Open,Hard,0,,2025-01-14,0,105173,0,,Adrian Mannarino,,0,,0,111575,0,,Karen Khachanov,,0,,0,6-7 3-6 3-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,751,19,2410
,Australian Open,Hard,0,,2025-01-14,0,209113,0,,Gabriel Diallo,,0,,0,208134,0,,Luca Nardi,,0,,0,6-7 7-6 5-7 6-1 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,646,83,675
,Australian Open,Hard,0,,2025-01-14,0,207405,0,,Zheng Qi Jonathan Zhang,,0,,0,208029,0,,Holger Rune,,0,,0,6-4 3-6 4-6 6-3 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1140,13,2910
,Australian Open,Hard,0,,2025-01-14,0,106426,0,,Cristian Garin,,0,,0,106432,0,,Borna Coric,,0,,0,7-5 6-1 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,382,87,639
,Australian Open,Hard,0,,2025-01-14,0,110247,0,,Colin Mchugo,,0,,0,210530,0,,Learner Tien,,0,,0,6-4 6-7 3-6 7-5 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,624,121,493
,Australian Open,Hard,0,,2025-01-14,0,202103,0,,Francisco Cerundolo,,0,,0,122330,0,,Alexander Bublik,,0,,0,7-6 6-3 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1620,37,1330
,Australian Open,Hard,0,,2025-01-14,0,208659,0,,Giovanni Mpetshi Perricard,,0,,0,104792,0,,Gael Monfils,,0,,0,6-7 3-6 7-6 7-6 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1651,41,1280
,Australian Open,Hard,0,,2025-01-14,0,128034,0,,Hubert Hurkacz,,0,,0,134868,0,,Tallon Griekspoor,,0,,0,7-5 6-4 6-4,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2555,40,1280
,Australian Open,Hard,0,,2025-01-14,0,200267,0,,Zizou Bergs,,0,,0,200274,0,,Alex Diaz,,0,,0,7-6 4-6 6-1 3-6 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,948,73,758
,Australian Open,Hard,0,,2025-01-14,0,106421,0,,Daniil Medvedev,,0,,0,208937,0,,Kasidit Samrej,,0,,0,6-2 4-6 3-6 6-1 6-2,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5030,418,109
,Australian Open,Hard,0,,2025-01-14,0,207681,0,,Francisco Comesana,,0,,0,127157,0,,Daniel Altmaier,,0,,0,2-6 6-3 6-7 6-4 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,662,101,582
,Australian Open,Hard,0,,2025-01-14,0,207518,0,,Lorenzo Musetti,,0,,0,208286,0,,Matteo Arnaldi,,0,,0,7-6 4-6 7-6 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2600,39,1305
,Australian Open,Hard,0,,2025-01-14,0,210416,0,,Bryce Nakashima,,0,,0,210097,0,,Ben Shelton,,0,,0,6-7 5-7 5-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1355,20,2280
,Australian Open,Hard,0,,2025-01-14,0,132283,0,,Lorenzo Sonego,,0,,0,104527,0,,Stan Wawrinka,,0,,0,6-4 5-7 7-5 7-5,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1026,156,371
,Australian Open,Hard,0,,2025-01-14,0,105948,0,,Federico Coria,,0,,0,208142,0,,Toby D Boyer,,0,,0,3-6 7-6 6-4 5-7 1-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,617,136,448
,Australian Open,Hard,0,,2025-01-14,0,205546,0,,Martin Krueger,,0,,0,208014,0,,Rinky Hijikata,,0,,0,6-4 6-4 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,396,72,759
,Australian Open,Hard,0,,2025-01-14,0,207925,0,,Flavio Cobolli,,0,,0,144869,0,,Tomas Martin Etcheverry,,0,,0,7-6 3-6 5-7 1-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1512,38,1315
,Australian Open,Hard,0,,2025-01-14,0,106218,0,,Marcos Giron,,0,,0,105870,0,,Yannick Hanfmann,,0,,0,2-6 7-5 6-1 7-5,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1175,95,618
,Australian Open,Hard,0,,2025-01-14,0,120759,0,,Alberto Bautista,,0,,0,133430,0,,Denis Shapovalov,,0,,0,6-3 4-6 4-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1067,56,1006
,Australian Open,Hard,0,,2025-01-14,0,144895,0,,Corentin Moutet,,0,,0,202270,0,,Anthony Popyrin,,0,,0,4-6 6-3 6-4 6-4,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,772,24,1840
,Australian Open,Hard,0,,2025-01-14,0,100231,0,,Erik Van Dillen,,0,,0,100417,0,,Hans Gildemeister,,0,,0,1-6 5-7 4-6,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,672,8,3535
,Australian Open,Hard,0,,2025-01-14,0,105807,0,,Pablo Carreno Busta,,0,,0,111794,0,,Kamil Majchrzak,,0,,0,6-4 6-4 6-3,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,317,122,491
,Australian Open,Hard,0,,2025-01-14,0,126094,0,,Andrey Rublev,,0,,0,211663,0,,Joao Fonseca,,0,,0,6-7 3-6 6-7,5,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3520,112,520
,Australian Open,Hard,0,,2025-01-15,0,207830,0,,Tomas Machac,,0,,0,124187,0,,Reilly Opelka,,0,,0,3-6 7-6 6-7 7-6 6-4,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1805,170,341
,Australian Open,Hard,0,,2025-01-15,0,132399,0,,Yasuo Nishioka,,0,,0,207989,0,,Carlos Alcaraz,,0,,0,0-6 1-6 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,807,3,7010
,Australian Open,Hard,0,,2025-01-15,0,126127,0,,Benjamin Bonzi,,0,,0,208859,0,,Francesco Passaro,,0,,0,6-2 6-4 3-6 6-4,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,819,104,571
,Australian Open,Hard,0,,2025-01-15,0,147490,0,,Jerry Thompson,,0,,0,132686,0,,Nuno Borges,,0,,0,3-6 2-6 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1695,33,1445
,Australian Open,Hard,0,,2025-01-15,0,106148,0,,Roberto Carballes Baena,,0,,0,105902,0,,James Duckworth,,0,,0,6-4 6-2 7-5,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,981,89,637
,Australian Open,Hard,0,,2025-01-15,0,210262,0,,Jaime Faria,,0,,0,104925,0,,Novak Djokovic,,0,,0,1-6 7-6 3-6 2-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,481,7,3900
,Australian Open,Hard,0,,2025-01-15,0,209950,0,,Arthur Fils,,0,,0,111460,0,,Quentin Halys,,0,,0,6-2 4-6 7-6 7-5,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2280,74,756
,Australian Open,Hard,0,,2025-01-15,0,200624,0,,Sebastian Korda,,0,,0,126846,0,,Aleksandar Vukic,,0,,0,4-6 6-3 6-2 3-6 5-7,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2065,68,778
,Australian Open,Hard,0,,2025-01-15,0,207985,0,,Jacob Fearnley,,0,,0,209070,0,,Arthur Cazaux,,0,,0,3-6 7-5 6-2 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,632,78,732
,Australian Open,Hard,0,,2025-01-15,0,134770,0,,Casper Ruud,,0,,0,210150,0,,Jakub Mensik,,0,,0,2-6 6-3 1-6 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4210,48,1162
,Australian Open,Hard,0,,2025-01-15,0,207733,0,,Jack Draper,,0,,0,106423,0,,Thanasi Kokkinakis,,0,,0,6-7 6-3 3-6 7-5 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2530,71,766
,Australian Open,Hard,0,,2025-01-15,0,200000,0,,Felix Auger Aliassime,,0,,0,200221,0,,Alejandro Davidovich Fokina,,0,,0,7-6 7-6 4-6 1-6 3-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1905,66,790
,Australian Open,Hard,0,,2025-01-15,0,200005,0,,Ugo Humbert,,0,,0,200273,0,,Hady Habib,,0,,0,6-3 6-4 6-4,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2765,219,264
,Australian Open,Hard,0,,2025-01-15,0,124079,0,,Pedro Martinez,,0,,0,100644,0,,Alexander Zverev,,0,,0,1-6 4-6 1-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1220,2,7635
,Australian Open,Hard,0,,2025-01-15,0,126205,0,,Tommy Paul,,0,,0,105453,0,,Kei Nishikori,,0,,0,6-7 6-0 6-3 6-1,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3195,76,743
,Australian Open,Hard,0,,2025-01-16,0,128034,0,,Hubert Hurkacz,,0,,0,200175,0,,Miomir Kecmanovic,,0,,0,4-6 4-6 2-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2555,51,1096
,Australian Open,Hard,0,,2025-01-16,0,111575,0,,Karen Khachanov,,0,,0,209113,0,,Gabriel Diallo,,0,,0,7-6 4-6 6-3 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2410,86,646
,Australian Open,Hard,0,,2025-01-16,0,127157,0,,Daniel Altmaier,,0,,0,104792,0,,Gael Monfils,,0,,0,5-7 3-6 6-7,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,582,41,1280
,Australian Open,Hard,0,,2025-01-16,0,207518,0,,Lorenzo Musetti,,0,,0,133430,0,,Denis Shapovalov,,0,,0,7-6 7-6 6-2,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2600,56,1006
,Australian Open,Hard,0,,2025-01-16,0,105807,0,,Pablo Carreno Busta,,0,,0,210097,0,,Ben Shelton,,0,,0,3-6 3-6 7-6 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,317,20,2280
,Australian Open,Hard,0,,2025-01-16,0,100417,0,,Hans Gildemeister,,0,,0,208142,0,,Toby D Boyer,,0,,0,6-2 6-4 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3535,136,448
,Australian Open,Hard,0,,2025-01-16,0,205546,0,,Martin Krueger,,0,,0,144895,0,,Corentin Moutet,,0,,0,6-4 4-6 6-7 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,396,69,772
,Australian Open,Hard,0,,2025-01-16,0,205176,0,,Thomas Fritz,,0,,0,106426,0,,Cristian Garin,,0,,0,6-2 6-1 6-0,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5350,150,382
,Australian Open,Hard,0,,2025-01-16,0,144869,0,,Tomas Martin Etcheverry,,0,,0,106218,0,,Marcos Giron,,0,,0,5-7 6-3 5-7 6-3 4-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1315,46,1175
,Australian Open,Hard,0,,2025-01-16,0,210506,0,,Alex Michelsen,,0,,0,212324,0,,John Mccabe,,0,,0,7-5 6-3 7-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1270,258,216
,Australian Open,Hard,0,,2025-01-16,0,126207,0,,Frances Tiafoe,,0,,0,206681,0,,Fabian Marozsan,,0,,0,7-6 4-6 6-3 4-6 1-6,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2560,59,960
,Australian Open,Hard,0,,2025-01-16,0,132283,0,,Lorenzo Sonego,,0,,0,211663,0,,Joao Fonseca,,0,,0,6-7 6-3 6-1 3-6 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1026,112,520
,Australian Open,Hard,0,,2025-01-16,0,126610,0,,Matteo Berrettini,,0,,0,208029,0,,Holger Rune,,0,,0,6-7 6-2 3-6 6-7,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1380,13,2910
,Australian Open,Hard,0,,2025-01-16,0,206173,0,,Jannik Sinner,,0,,0,209262,0,,Tristan Schoolkate,,0,,0,4-6 6-4 6-1 6-3,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11830,173,336
,Australian Open,Hard,0,,2025-01-16,0,106421,0,,Daniil Medvedev,,0,,0,210530,0,,Learner Tien,,0,,0,3-6 6-7 7-6 6-1 6-7,5,2nd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5030,121,493
,Australian Open,Hard,0,,2025-01-17,0,126205,0,,Tommy Paul,,0,,0,106148,0,,Roberto Carballes Baena,,0,,0,7-6 6-2 6-0,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3195,57,981
,Australian Open,Hard,0,,2025-01-17,0,132686,0,,Nuno Borges,,0,,0,207989,0,,Carlos Alcaraz,,0,,0,2-6 4-6 7-6 2-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1445,3,7010
,Australian Open,Hard,0,,2025-01-17,0,100644,0,,Alexander Zverev,,0,,0,207985,0,,Jacob Fearnley,,0,,0,6-3 6-4 6-4,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7635,92,632
,Australian Open,Hard,0,,2025-01-17,0,210150,0,,Jakub Mensik,,0,,0,200221,0,,Alejandro Davidovich Fokina,,0,,0,6-3 6-4 6-7 4-6 2-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1162,66,790
,Australian Open,Hard,0,,2025-01-17,0,104925,0,,Novak Djokovic,,0,,0,207830,0,,Tomas Machac,,0,,0,6-1 6-4 6-4,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3900,25,1805
,Australian Open,Hard,0,,2025-01-17,0,126127,0,,Benjamin Bonzi,,0,,0,208103,0,,Jiri Lehecka,,0,,0,2-6 3-6 3-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,819,29,1660
,Australian Open,Hard,0,,2025-01-17,0,207733,0,,Jack Draper,,0,,0,126846,0,,Aleksandar Vukic,,0,,0,6-4 2-6 5-7 7-6 7-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2530,68,778
,Australian Open,Hard,0,,2025-01-18,0,111575,0,,Karen Khachanov,,0,,0,210506,0,,Alex Michelsen,,0,,0,3-6 6-7 2-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2410,42,1270
,Australian Open,Hard,0,,2025-01-18,0,104792,0,,Gael Monfils,,0,,0,205176,0,,Thomas Fritz,,0,,0,3-6 7-5 7-6 6-4,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1280,4,5350
,Australian Open,Hard,0,,2025-01-18,0,202103,0,,Francisco Cerundolo,,0,,0,100417,0,,Hans Gildemeister,,0,,0,7-5 6-7 3-6 3-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1620,8,3535
,Australian Open,Hard,0,,2025-01-18,0,132283,0,,Lorenzo Sonego,,0,,0,206681,0,,Fabian Marozsan,,0,,0,6-7 7-6 6-1 6-2,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1026,59,960
,Australian Open,Hard,0,,2025-01-18,0,144895,0,,Corentin Moutet,,0,,0,210530,0,,Learner Tien,,0,,0,6-7 3-6 3-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,772,121,493
,Australian Open,Hard,0,,2025-01-18,0,210097,0,,Ben Shelton,,0,,0,207518,0,,Lorenzo Musetti,,0,,0,6-3 3-6 6-4 7-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2280,15,2600
,Australian Open,Hard,0,,2025-01-18,0,106218,0,,Marcos Giron,,0,,0,206173,0,,Jannik Sinner,,0,,0,3-6 4-6 2-6,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1175,1,11830
,Australian Open,Hard,0,,2025-01-18,0,208029,0,,Holger Rune,,0,,0,200175,0,,Miomir Kecmanovic,,0,,0,6-7 6-3 4-6 6-4 6-4,5,3rd Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2910,51,1096
,Australian Open,Hard,0,,2025-01-19,0,200221,0,,Alejandro Davidovich Fokina,,0,,0,126205,0,,Tommy Paul,,0,,0,1-6 1-6 1-6,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,790,11,3195
,Australian Open,Hard,0,,2025-01-19,0,100644,0,,Alexander Zverev,,0,,0,200005,0,,Ugo Humbert,,0,,0,6-1 2-6 6-3 6-2,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7635,14,2765
,Australian Open,Hard,0,,2025-01-19,0,208103,0,,Jiri Lehecka,,0,,0,104925,0,,Novak Djokovic,,0,,0,3-6 4-6 6-7,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1660,7,3900
,Australian Open,Hard,0,,2025-01-20,0,206173,0,,Jannik Sinner,,0,,0,208029,0,,Holger Rune,,0,,0,6-3 3-6 6-3 6-2,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11830,13,2910
,Australian Open,Hard,0,,2025-01-20,0,210530,0,,Learner Tien,,0,,0,132283,0,,Lorenzo Sonego,,0,,0,3-6 2-6 6-3 1-6,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,493,55,1026
,Australian Open,Hard,0,,2025-01-20,0,100417,0,,Hans Gildemeister,,0,,0,210506,0,,Alex Michelsen,,0,,0,6-0 7-6 6-3,5,4th Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3535,42,1270
,Australian Open,Hard,0,,2025-01-21,0,126205,0,,Tommy Paul,,0,,0,100644,0,,Alexander Zverev,,0,,0,6-7 6-7 6-2 1-6,5,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3195,2,7635
,Australian Open,Hard,0,,2025-01-21,0,104925,0,,Novak Djokovic,,0,,0,207989,0,,Carlos Alcaraz,,0,,0,4-6 6-4 6-3 6-4,5,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3900,3,7010
,Australian Open,Hard,0,,2025-01-22,0,132283,0,,Lorenzo Sonego,,0,,0,210097,0,,Ben Shelton,,0,,0,4-6 5-7 6-4 6-7,5,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1026,20,2280
,Australian Open,Hard,0,,2025-01-22,0,206173,0,,Jannik Sinner,,0,,0,100417,0,,Hans Gildemeister,,0,,0,6-3 6-2 6-1,5,Quarterfinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11830,8,3535
,Australian Open,Hard,0,,2025-01-24,0,210097,0,,Ben Shelton,,0,,0,206173,0,,Jannik Sinner,,0,,0,6-7 2-6 2-6,5,Semifinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2280,1,11830
,Australian Open,Hard,0,,2025-01-26,0,206173,0,,Jannik Sinner,,0,,0,100644,0,,Alexander Zverev,,0,,0,6-3 7-6 6-3,5,The Final,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11830,2,7635
,Open Sud de France,Hard,0,,2025-01-27,0,127157,0,,Daniel Altmaier,,0,,0,102324,0,,Bart De Buyser,,0,,0,6-7 3-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,622,71,787
,Open Sud de France,Hard,0,,2025-01-27,0,209070,0,,Arthur Cazaux,,0,,0,104527,0,,Stan Wawrinka,,0,,0,6-4 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,582,154,361
,Open Sud de France,Hard,0,,2025-01-27,0,106296,0,,Gregoire Barrere,,0,,0,136440,0,,Dominik Koepfer,,0,,0,4-6 6-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,406,118,515
,Open Sud de France,Hard,0,,2025-01-28,0,111153,0,,Christopher Eubanks,,0,,0,208230,0,,Alibek Kachmazov,,0,,0,7-5 6-4,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,548,199,299
,Open Sud de France,Hard,0,,2025-01-28,0,106432,0,,Borna Coric,,0,,0,106005,0,,Constant Lestienne,,0,,0,3-6 5-7,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,575,177,323
,Open Sud de France,Hard,0,,2025-01-28,0,134868,0,,Tallon Griekspoor,,0,,0,100231,0,,Erik Van Dillen,,0,,0,7-5 6-3,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1190,84,672
,Open Sud de France,Hard,0,,2025-01-28,0,106298,0,,Lucas Pouille,,0,,0,208233,0,,Mattia Bellucci,,0,,0,4-6 4-6,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,575,98,605
,Open Sud de France,Hard,0,,2025-01-28,0,104755,0,,Richard Gasquet,,0,,0,105173,0,,Adrian Mannarino,,0,,0,6-3 6-2,3,1st Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,460,108,561
